cve_id,repolink,commit_id,class
CVE-2016-2141,https://github.com/belaban/JGroups,fba182c14075789e1d2c976d50d9018c671ad0b,pos
CVE-2016-4433,https://github.com/apache/struts,b28b78c062f0bf3c79793a25aab8c9b6c12bce6e,pos
APACHE-COMMONS-001,https://github.com/apache/commons-compress,a080293da69f3fe3d11d5214432e1469ee195870,pos
CVE-2014-3574,https://github.com/apache/poi,236c3c52a9b90688b2e57ec503559409e29f33ed,pos
CVE-2012-0022,https://github.com/apache/tomcat70,0569aa6a01a74d51b93fd0027288358825fc03d5,pos
CVE-2017-4971,https://github.com/spring-projects/spring-webflow,ec3d54d2305e6b6bce12f770fec67fe63008d45,pos
CVE-2017-1000503,https://github.com/jenkinsci/jenkins,9b39411b1ae07ce8bf6c7df457bde1c6dabba9f,pos
CVE-2016-6801,https://github.com/apache/jackrabbit,987168c04327fd4fbbb4fb9d13ae92d5ca888386,pos
CVE-2017-4995,https://github.com/spring-projects/spring-security,5dee8534cd1b92952d10cc56335b5d5856f48f3b,pos
CVE-2014-3579,https://github.com/apache/activemq-apollo,e5647554e6801a522c508a8eb457979a9af8c398,pos
CVE-2018-1274,https://github.com/spring-projects/spring-data-commons,3d8576fe4e4e71c23b9e6796b32fd56e51182ee,pos
CVE-2013-2115,https://github.com/apache/struts,fed4f8e8a4ec69b5e7612b92d8ce3e476680474,pos
CVE-2013-0158,https://github.com/jenkinsci/jenkins,a9aff088f327278a8873aef47fa8f80d3c5932fd,pos
CVE-2016-4800,https://github.com/eclipse/jetty.project,97af3d663fd22343129e8364d601640649d9eaea,pos
CVE-2017-5650,https://github.com/apache/tomcat,5496e193a89b8b8b3177e516358df2f07ab852b3,pos
CVE-2018-1308,https://github.com/apache/lucene-solr,02c693f3713add1b4891cbaa87127de3a55c10f,pos
CVE-2013-2251,https://github.com/apache/struts,3cfe34fefedcf0fdcfcb061c0aea34a715b7de6,pos
CVE-2018-17228,https://github.com/narkisr/nmap4j,06b58aa3345d2f977553685a026b93e61f0c491e,pos
CVE-2016-3674,https://github.com/x-stream/xstream,696ec886a23dae880cf12e34e1fe09c5df8fe94,pos
CVE-2018-1000180,https://github.com/bcgit/bc-java,22467b6e8fe19717ecdf201c0cf91bacf04a55ad,pos
CVE-2012-0022,https://github.com/apache/tomcat70,597edaab8863df03f7bdc4eafb39e754fd3cd322,pos
CVE-2017-9735,https://github.com/eclipse/jetty.project,2baa1abe4b1c380a30deacca1ed367466a1a62ea,pos
CVE-2017-9735,https://github.com/eclipse/jetty.project,042f325f1cd6e7891d72c7e668f5947b5457dc02,pos
CVE-2018-8032,https://github.com/apache/axis1-java,e7ce8a92bc02be54da102efb64c99aeee21a2106,pos
CVE-2016-8749,https://github.com/apache/camel,10f552643d7e4565104d142bbc160db5a30f9f7,pos
CVE-2017-12617,https://github.com/apache/tomcat,a9dd96046d7acb0357c6b7b9e6cc70d186fae663,pos
CVE-2016-3084,https://github.com/cloudfoundry/uaa,14350228989e2aee900b8d48a848293bb5152b6f,pos
