cve_id,repolink,commit_id,class
CVE-2018-1114,https://github.com/undertow-io/undertow,7f22aa0090296eb00280f878e3731bb71d40f9e,pos
CVE-2014-0168,https://github.com/rhuss/jolokia,2d9b168cfbbf5a6d16fa6e8a5b34503e3dc42364,pos
CVE-2018-8009,https://github.com/apache/hadoop,6d7d192e4799b51931e55217e02baec14d49607,pos
CVE-2015-8320,https://github.com/apache/cordova-android,032ea8a8d386d8bcffc5de7fd3e4202478effb7d,pos
CVE-2017-7656,https://github.com/eclipse/jetty.project,a285deea42fcab60d9edcf994e458c238a348b55,pos
CVE-2016-5388,https://github.com/apache/tomcat80,1977bf9df699c571cf3e08c2996533b959d4cb1e,pos
CVE-2011-1419,https://github.com/apache/tomcat,0ff4905158b77787a7f3aca55c9dec93456665dc,pos
CVE-2014-0097,https://github.com/spring-projects/spring-security,a7005bd74241ac8e2e7b38ae31bc4b0f641ef973,pos
CVE-2018-8008,https://github.com/apache/storm,efad4cca2d7d461f5f8c08a0d7b51fabeb82d0a,pos
CVE-2017-9804,https://github.com/apache/struts,418a20c0594f23764fe29ced400c1219239899a,pos
CVE-2015-5346,https://github.com/apache/tomcat70,6287be37d8d06c320215c45f7e2b8380411692e0,pos
CVE-2009-2901,https://github.com/apache/tomcat55,0299cb724ea71f304d54adfcdb950f59b01fb421,pos
CVE-2017-7674,https://github.com/apache/tomcat,b94478d45b7e1fc06134a785571f78772fa30fed,pos
CVE-2017-3159,https://github.com/apache/camel,20e26226107f3133c87d0f5c845e02f824823f69,pos
CVE-2016-0734,https://github.com/apache/activemq,028a33ea7d73fabe6161defffdbfc85578328a68,pos
CVE-2018-1999020,https://github.com/opennetworkinglab/onos,4b19da6ce94de4865a365c200d6e8169ffb2184f,pos
CVE-2016-6816,https://github.com/apache/tomcat,516bda676ac8d0284da3e0295a7df70391315360,pos
CVE-2019-3772,https://github.com/spring-projects/spring-integration,59c69ed40d3755ef59f80872e0ea711adbb13620,pos
CVE-2016-2174,https://github.com/apache/ranger,da3a3233d5679284142eb2887c91a754a0da70b,pos
CVE-2017-3163,https://github.com/apache/lucene-solr,7088137d52256354a52ed86547b9faa0e704293,pos
CVE-2015-5258,https://github.com/spring-projects/spring-social,5151e1158e1ed51369e7aba9e8092930d28c31d3,pos
CVE-2013-1768,https://github.com/apache/openjpa,4487017fbf57fb7aed4024e0991850bb89fc1c43,pos
CVE-2018-11777,https://github.com/apache/hive,f0419dfaabe31dd7802c37aeebab101265907e1,pos
CVE-2016-6812,https://github.com/apache/cxf,a23c615b,pos
APACHE-AXIS2-5846,https://github.com/apache/axis2-java,65aaacc779530682887bc6da4099b5ec4cfab406,pos
CVE-2017-5664,https://github.com/apache/tomcat85,29893e66111d33cfe99dd01cb146317c0c262ef4,pos
CVE-2014-0230,https://github.com/apache/tomcat,6b2cfacf749be186ea77249a979af1d4863e47ba,pos
CVE-2014-1904,https://github.com/spring-projects/spring-framework,75e08695a04980dbceae6789364717e9d8764d58,pos
CVE-2018-1271,https://github.com/spring-projects/spring-framework,13356a7ee2240f740737c5c83bdccdacc30603a,pos
HADOOP-13105,https://github.com/apache/hadoop,d82bc8501869be78780fc09752dbf7af918c14a,pos
CVE-2016-8749,https://github.com/apache/camel,02270ab9c90ac0d59b85dbd59fb9c1007eb44a1,pos
CVE-2015-6524,https://github.com/apache/activemq,0b5231ada5ce365b41832ba8752ee210145d1cbe,pos
CVE-2016-6801,https://github.com/apache/jackrabbit,09393f93862923e4c8a2f8c7d1236e1a5d3373b5,pos
CVE-2016-8749,https://github.com/apache/camel,5ae9c0dcc4843347cd01ffb58ce5dd0687755a1,pos
CVE-2011-0534,https://github.com/apache/tomcat,008447095ce8c3a8f713093d5e618f3f06f94ea8,pos
CVE-2017-12626,https://github.com/apache/poi,a07ed9e86474da98f204efadfd5b9327009a0d21,pos
CVE-2016-6796,https://github.com/apache/tomcat70,ffa0346fba2946401630291b642f1cff66d6a2be,pos
CVE-2014-0119,https://github.com/apache/tomcat70,6246d8307fb5f2b4ff0b0f4d6d1b0250dff01a81,pos
CVE-2017-15717,https://github.com/apache/sling-org-apache-sling-xss,ec6764d165abc4df8cffd8439761bb2228887db9,pos
CVE-2017-9096,https://github.com/itext/itext7,930a1c81f8ea4952df540f041befbfa2d6757838,pos
CVE-2018-1260,https://github.com/spring-projects/spring-security-oauth,6b1791179c1092553aa0690da22dac4dff2fc58,pos
CVE-2017-8045,https://github.com/spring-projects/spring-amqp,36e55998f6352ba3498be950ccab1d5f4d0ce655,pos
CVE-2018-1000613,https://github.com/bcgit/bc-java,cd98322b171b15b3f88c5ec871175147893c31e6,pos
CVE-2017-4974,https://github.com/cloudfoundry/uaa,b6d6526cb89120043d390bf0274cd062e9fc452,pos
CVE-2015-5346,https://github.com/apache/tomcat80,41fbee7ba15435a831f765597ff907c56ebf2169,pos
CVE-2015-8031,https://git.eclipse.org/r/hudson/org.eclipse.hudson.core,6362c295e80a651dcb6c7e8647984d52a974786b,pos
CVE-2016-3674,https://github.com/x-stream/xstream,87172cfc1dd7f8f6e137963c778b03efd14ac446,pos
CVE-2013-2135,https://github.com/apache/struts,cfb6e9afbae320a4dd5bdd655154ab9fe5a92c1,pos
CVE-2015-5348,https://github.com/apache/camel,1b1ccbcd94860f6f1d8caf98fb59e6ab7b3940b4,pos
CVE-2017-15695,https://github.com/apache/geode,49d28f93fd2ef069693ce15d124ef3a29f22fb7d,pos
CVE-2017-12612,https://github.com/apache/spark,8efc6e986554ae66eab93cd64a9035d716adbab,pos
CVE-2018-1114,https://github.com/undertow-io/undertow,882d5884f2614944a0c2ae69bafd9d13bfc5b64,pos
CVE-2015-5348,https://github.com/apache/camel,c47cffcadabca0c588753555a386942184a33627,pos
CVE-2015-5262,https://github.com/apache/httpcomponents-client,d954cd287dfcdad8f153e61181e20d253175ca8c,pos
CVE-2012-0393,https://github.com/apache/struts,9cad25f258bb2629d263f828574d2671366c238d,pos
CVE-2015-8581,https://github.com/apache/tomee,58cdbbef9c77ab2b44870f9d606593b49cde76d9,pos
CVE-2016-9878,https://github.com/spring-projects/spring-framework,43bf008fbcd0d7945e2fcd5e30039bc4d74c7a98,pos
HADOOP-14246,https://github.com/apache/hadoop,88d951e30bb34d9a6e1e2a181419a7fcc88ebfd,pos
CVE-2015-5348,https://github.com/apache/camel,e7fd5f049c2fd51a528f8062da91a1c75e33b0e8,pos
CVE-2018-1261,https://github.com/spring-projects/spring-integration-extensions,a5573eb232ff85199ff9bb28993df715d9a19a25,pos
CVE-2014-2068,https://github.com/jenkinsci/jenkins,0530a6645aac10fec005614211660e98db44b5eb,pos
CVE-2018-1000008,https://github.com/jenkinsci/pmd-plugin,f88399a021c22e30cb8fbac5200471d69f1b6224,pos
CVE-2018-8009,https://github.com/apache/hadoop,6a4ae6f6eeed1392a4828a5721fa1499f65bdde,pos
CVE-2015-5531,https://github.com/elastic/elasticsearch,df1427a2935237fb61fc641984f9c76478627fec,pos
CVE-2018-1262,https://github.com/cloudfoundry/uaa,3633a832885ebf33b2e22cc1c0c8ce605e2c657,pos
CVE-2014-0096,https://github.com/apache/tomcat70,3c53c4da7bcf300f519eaed5ad1751d24dd59f6b,pos
CVE-2016-6801,https://github.com/apache/jackrabbit,8dde23b63151417769eaca112fbbae9a52c47ff3,pos
CVE-2017-4992,https://github.com/cloudfoundry/uaa,4f942064d85454a4bcc4da04cd482d114816c14a,pos
CVE-2013-4152,https://github.com/spring-projects/spring-framework,7576274874deeccb6da6b09a8d5bd62e8b5538b7,pos
CVE-2014-7809,https://github.com/apache/struts,1f301038a751bf16e525607c3db513db835b2999,pos
CVE-2007-2450,https://github.com/apache/tomcat,1bc3bcb2848f478fd6674487d6dad507fd5dd686,pos
CVE-2018-1000850,https://github.com/square/retrofit,b9a7f6ad72073ddd40254c0058710e87a073047d,pos
