cve_id,repolink,commit_id,class
CVE-2017-9804,https://github.com/apache/struts,744c1f409d983641af3e8e3b573c2f2d2c2c6d9,pos
CVE-2016-2175,https://github.com/apache/pdfbox,6f4a1fa0cd894ba3bbbe4a97ce11e23ec64f0d3a,pos
CVE-2012-6153,https://github.com/apache/httpcomponents-client,6e14fc146a66e0f3eb362f45f95d1a58ee18886a,pos
CVE-2018-8010,https://github.com/apache/lucene-solr,1b760114216fcdfae138a8b37f183a9293c4911,pos
CVE-2015-7940,http://git.bouncycastle.org/repositories/bc-java,5cb2f0578e6ec8f0d67e59d05d8c4704d8e05f83,pos
CVE-2017-5643,https://github.com/apache/camel,8afc5d1757795fde715902067360af5d90f046d,pos
CVE-2016-9878,https://github.com/spring-projects/spring-framework,a7dc48534ea501525f11369d369178a60c2f47d0,pos
CVE-2017-5664,https://github.com/apache/tomcat70,3bfe9fb886598c4d8ecbe674216152006bbce456,pos
CVE-2017-12631,https://github.com/apache/cxf-fediz,ccdb12b26ff89e0a998a333e84dd84bd713ac76,pos
CVE-2015-5256,https://github.com/apache/cordova-android,af2969dec58ca89150b84b5d57edcf63d4ce1302,pos
CVE-2018-14371,https://github.com/eclipse-ee4j/mojarra,1b434748d9239f42eae8aa7d37d7a0930c061e24,pos
CVE-2015-5345,https://github.com/apache/tomcat80,2b643a4e36d318d55ec57fee57610671656d23c0,pos
CVE-2016-8735,https://github.com/apache/tomcat,0e83ad3e547fc9a75a258799ef581249b40a82a6,pos
CVE-2018-8008,https://github.com/apache/storm,0fc6b522487c061f89e8cdacf09f722d3f20589,pos
CVE-2016-1000031,https://github.com/apache/commons-fileupload,02f6b2c4ef9aebf9cf8e55de8b90e73430b69385,pos
CVE-2018-1275,https://github.com/spring-projects/spring-framework,1db7e02de3eb0c011ee6681f5a12eb9d166fea8,pos
CVE-2017-3163,https://github.com/apache/lucene-solr,6f598d24692a89da9b5b671be6cf4b947aa39266,pos
CVE-2012-2098,https://github.com/apache/commons-compress,b06f7b41c936ef1a79589d16ea5c1d8b93f71f66,pos
CVE-2018-12544,https://github.com/vert-x3/vertx-web,ac8692c618d6180a9bc012a2ac8dbec821b1a97,pos
CVE-2018-1199,https://github.com/spring-projects/spring-security,65da28e4bf62f58fb130ba727cbbd621b44a36d,pos
CVE-2016-6817,https://github.com/apache/tomcat,079372fc7bac8e2e378942715c9ce26a4a72c07a,pos
CVE-2017-12612,https://github.com/apache/spark,f7cbf90a72a19476ea2d3d1ddc96c45a24b9f57,pos
CVE-2015-5254,https://github.com/apache/activemq,a7e2a44fe8d4435ae99532eb0ab852e6247f7b16,pos
CVE-2016-4465,https://github.com/apache/struts,a0fdca138feec2c2e94eb75ca1f8b76678b4d152,pos
CVE-2017-8039,https://github.com/spring-projects/spring-webflow,df0ea,pos
CVE-2016-5641,https://github.com/swagger-api/swagger-codegen,37e1de6d725bf5c3b9c7464f6ddc4a097513a112,pos
CVE-2014-3577,https://github.com/apache/httpcomponents-client,51cc67567765d67f878f0dcef61b5ded454d3122,pos
CVE-2014-3558,https://github.com/hibernate/hibernate-validator,2c95d4ea0ef20977be249e31a4a4f4f4f71c945d,pos
CVE-2016-3093,https://github.com/jkuhnert/ognl,ae43073fbf38db8371ff4f8bf2a966ee3b5f7e92,pos
CVE-2013-4590,https://github.com/apache/tomcat70,b9e06ead01984483af73f48e7861bc7897f5e84f,pos
CVE-2010-3260,https://github.com/orbeon/orbeon-forms,aba6681660f65af7f1676434da68c10298c30200,pos
CVE-2011-1088,https://github.com/apache/tomcat,2d7dbfe4c63a4242a9b28fdb662d91ceb7a84630,pos
CVE-2016-8749,https://github.com/apache/camel,235036d2396ae45b6809b72a1983dee33b5ba32,pos
CVE-2018-12023,https://github.com/FasterXML/jackson-databind,7487cf7eb14be2f65a1eb108e8629c07ef45e0a,pos
CVE-2017-8039,https://github.com/spring-projects/spring-webflow,084b4,pos
CVE-2016-3087,https://github.com/apache/struts,98d2692e434fe7f4d445ade24fe2c9860de1c13f,pos
CVE-2018-11041,https://github.com/cloudfoundry/uaa,f6362a8f1865314aa507fc5de772848b7e55236,pos
CVE-2012-5633,https://github.com/apache/cxf,1a6b532d53a7b98018871982049e4b0c80dc837c,pos
CVE-2016-5018,https://github.com/apache/tomcat85,865e067f1f513ea0f5b876a89c7b8ff6cefedd7c,pos
CVE-2016-4970,https://github.com/netty/netty,524156f164a910b8b0978d27a2c700a19cd8048,pos
CVE-2016-0762,https://github.com/apache/tomcat80,dc4c3317452f0bc2c5e1f6a08d3bd9f22488b450,pos
CVE-2018-1295,https://github.com/apache/ignite,340569b8f4e14a4cb61a9407ed2d9aa4a20bdf49,pos
CVE-2015-5348,https://github.com/apache/camel,f7f0b18f6924fe0b01f32a25ed1e38e29b1bf8e5,pos
CVE-2018-1000009,https://github.com/jenkinsci/checkstyle-plugin,365d6164ebce7b65ae010c71016924ef8b98c1a0,pos
CVE-2017-7957,https://github.com/x-stream/xstream,8542d02d9ac5d384c85f4b33d6c1888c53bd55d,pos
CVE-2013-7251,https://github.com/micromata/projectforge-webapp,422de35e3c3141e418a73bfb39b430d5fd74077e,pos
CVE-2011-4461-JETTY,https://github.com/eclipse/jetty.project,979d6dbbf9416b1a0ad965e2b8a3b11a2d208627,pos
CVE-2018-6356,https://github.com/jenkinsci/jenkins,9de62915807deab61d6e780eed660428f9889b51,pos
CVE-2014-3625,https://github.com/spring-projects/spring-framework,9cef8e3001ddd61c734281a7556efd84b6cc2755,pos
CVE-2016-4468,https://github.com/cloudfoundry/uaa,b384a650a122e42d75e8cbb5624d0274a65cd848,pos
CVE-2008-1728,https://github.com/igniterealtime/Openfire,c9cd1e521673ef0cccb8795b78d3cbaefb8a576a,pos
CVE-2009-2902,https://github.com/apache/tomcat,3e1010b1a2f648581fac3d68afbf18f2979f6bf6,pos
CVE-2012-6119,https://github.com/candlepin/candlepin,f4d93230e58b969c506b4c9778e04482a059b08c,pos
CVE-2009-3555-JETTY,https://github.com/eclipse/jetty.project,b90ad09443e1771e37d23e393afe842759c20454,pos
CVE-2018-12540,https://github.com/vert-x3/vertx-web,f42b193b15a29b772fc576b2d0f2497e7474a7e,pos
CVE-2010-0684,https://github.com/apache/activemq,fed39c3619825bd92990cf1aa7a4e85119e00a6e,pos
CVE-2018-11797,https://github.com/apache/pdfbox,4fa98533358c106522cd1bfe4cd9be2532af852,pos
CVE-2016-0714,https://github.com/apache/tomcat,50f1b1da794cd93b70ab5456d3c2c984408e1506,pos
CVE-2016-3720,https://github.com/FasterXML/jackson-dataformat-xml,f0f19a4c924d9db9a1e2830434061c8640092cc0,pos
CVE-2014-0035,https://github.com/apache/cxf,5df3f72f1a26b7c9ac2888ab65e41f4105706580,pos
CVE-2013-2250,https://github.com/apache/ofbiz,0187743b1ef3c847a2d6b8687070c909316936a6,pos
CVE-2015-5211,https://github.com/spring-projects/spring-framework,03f547eb9868f48f44d59b56067d4ac4740672c3,pos
CVE-2017-7674,https://github.com/apache/tomcat70,52382ebfbce20a98b01cd9d37184a12703987a5a,pos
CVE-2015-0886,https://github.com/djmdjm/jBCrypt,0c28b698e79b132391be8333107040d774c79995,pos
CVE-2015-5348,https://github.com/apache/camel,c703479f5880a099c38f2fd5e63c7d9f0567e5ff,pos
CVE-2018-1262,https://github.com/cloudfoundry/uaa,dccd3962f969913996ee88f653fce3b108c0205,pos
CVE-2014-0109,https://github.com/apache/cxf,f8ed98e684c1a67a77ae8726db05a04a4978a445,pos
CVE-2018-8010,https://github.com/apache/lucene-solr,4ba409e0ff3dc38aad88f7b7ad69a76325272b8,pos
CVE-2015-1833,https://github.com/apache/jackrabbit,b7fa1ae39641936872617ff95363353b0345b777,pos
CVE-2016-6796,https://github.com/apache/tomcat,fb65c5fe6d298195beee11324416a975bea6d701,pos
HADOOP-12751,https://github.com/apache/hadoop,092b1997418c8042224d24751a8fdde7d39a9ed,pos
CVE-2012-0838,https://github.com/apache/struts,b4265d369dc29d57a9f2846a85b26598e83f3892,pos
SPR-7779,https://github.com/spring-projects/spring-framework,f4a2282d9d9f6e58029022c58311a1db07f7defc,pos
CVE-2015-5348,https://github.com/apache/camel,ec4a48d38e7335b40efcb14979fad8144eb00acf,pos
CVE-2016-3674,https://github.com/x-stream/xstream,c9b121a88664988ccbabd83fa27bfc2a5e0bd139,pos
CVE-2012-2098,https://github.com/apache/commons-compress,fdd7459bc5470e90024dbe762249166481cce769,pos
