cve_id,repolink,commit_id,class
CVE-2015-5204,https://github.com/apache/cordova-plugin-file-transfer,2b31723708256c08c5209308eb6ccfb03e2ab990,pos
CVE-2014-0075,https://github.com/apache/tomcat70,b6974571c122f6a1e7ec74a90fa212976fa7b0ed,pos
CVE-2018-10862,https://github.com/wildfly/wildfly-core,40996ae6d5d3b6c1602a15f96b86a8d8a39b53eb,pos
CVE-2014-0107,https://github.com/apache/xalan-j,cbfd906cc5a1f1566fa1a98400c82e56077fae0c,pos
CVE-2017-2654,https://github.com/jenkinsci/email-ext-plugin,af2cc9bf649781c3c84c6891298db0d8601b193d,pos
CVE-2015-3268,https://github.com/apache/ofbiz,1c5d3856559d1eb4cdff5c0531346b4633541fa1,pos
413684,https://github.com/eclipse/jetty.project,2f08ba29487aff6624dbf947b1fbd845cdd33464,pos
CVE-2017-12197,https://github.com/letonez/libpam4j,84f32f4001fc6bdcc125ccc959081de022d18b6d,pos
CVE-2015-5171,https://github.com/cloudfoundry/uaa,9730cd6a3bbb481ee4e400b51952b537589c469d,pos
CVE-2018-1260,https://github.com/spring-projects/spring-security-oauth,1c6815ac1b26fb2f079adbe283c43a7fd0885f3,pos
CVE-2016-1000343,https://github.com/bcgit/bc-java,50a53068c094d6cff37659da33c9b4505becd389,pos
CVE-2018-8038,https://github.com/apache/cxf-fediz,b6ed9865d0614332fa419fe4b6d0fe81bc2e660d,pos
CVE-2013-1965,https://github.com/apache/struts,7e6f641ebb142663cbd1653dc49bed725edf7f56,pos
COLLECTIONS-580,https://github.com/apache/commons-collections,e585cd0433ae4cfbc56e58572b9869bd0c86b611,pos
CVE-2011-1088,https://github.com/apache/tomcat,ece65c1a428094b1c6c17de3d7593f64e1bb1286,pos
SONARQUBE-001,https://github.com/SonarSource/sonarqube,08438a2c47112f2fce1e512f6c843c908abed4c7,pos
CVE-2018-12536,https://github.com/eclipse/jetty.project,53e8bc2a636707e896fd106fbee3596823c2cdc,pos
CVE-2016-3084,https://github.com/cloudfoundry/uaa,66132926f1bac0b878da5841be2f93fa5075d88f,pos
CVE-2018-11087,https://github.com/spring-projects/spring-amqp,aff4d0aefcdb99726fd739abf3b9bb96df97b0f,pos
CVE-2018-8009,https://github.com/apache/hadoop,fc4c20fc3469674cb584a4fb98bac7e3c2277c9,pos
PDFBOX-3341,https://github.com/apache/pdfbox,f0c0fb1af3c0419bdea2fe3d0ab1fe36a6d9dc2c,pos
CVE-2018-1000613,https://github.com/bcgit/bc-java,4092ede58da51af9a21e4825fbad0d9a3ef5a223,pos
CVE-2015-5345,https://github.com/apache/tomcat80,c15c2aba8eb42425f9ebcfcaef579dada38ad3a2,pos
CVE-2016-3092-FU,https://github.com/apache/commons-fileupload,774ef160d591b579f703c694002e080f99bcd28b,pos
CVE-2012-0022,https://github.com/apache/tomcat70,9649a2147ce04753bb0bbe2be8e66444670c6db5,pos
CVE-2008-5518,https://github.com/apache/geronimo,f8a612df7b06729bfd6c826e1a110d4bb40dc1f5,pos
CVE-2018-1270,https://github.com/spring-projects/spring-framework,1db7e02de3eb0c011ee6681f5a12eb9d166fea8,pos
CVE-2018-1000180,https://github.com/bcgit/bc-java,73780ac522b7795fc165630aba8d5f5729acc839,pos
CVE-2016-2162,https://github.com/apache/struts,fc2179cf1ac9fbfb61e3430fa88b641d87253327,pos
NIFI-4436,https://github.com/apache/nifi,0127b02617530491a1a55aa72395cee583083956,pos
CVE-2013-4322,https://github.com/apache/tomcat70,a91516b80deaf1d0c6e04a7931765fdac34c4ccd,pos
CVE-2018-1298,https://github.com/apache/qpid-broker-j,30ca170c42c400b41340a81c6a69d33aa19bf189,pos
CVE-2017-5929,https://github.com/qos-ch/logback,f46044b805bca91efe5fd6afe52257cd02f775f8,pos
CVE-2018-1000864,https://github.com/jenkinsci/jenkins,73afa0ca786a87f05b5433e2e38f863826fcad17,pos
CVE-2017-14949,https://github.com/restlet/restlet-framework-java,97a8d1d62612683817c785e99c4166bcde8cf1c,pos
CVE-2012-0392,https://github.com/apache/struts,34c80dae734e70f13c0e46f9c83602fb71318e58,pos
CVE-2017-12634,https://github.com/apache/camel,adc06a78f04c8d798709a5818104abe5a8ae4b3,pos
CVE-2018-17197,https://github.com/apache/tika,0c49c851979163334ea05cbebdd11ff87feba62d,pos
CVE-2016-0763,https://github.com/apache/tomcat70,c08641da04d31f730b56b8675301e55db97dfe88,pos
CVE-2018-1000531,https://github.com/inversoft/prime-jwt,abb0d479389a2509f939452a6767dc424bb5e6ba,pos
CVE-2017-5656,https://github.com/apache/cxf,66c2c5b9,pos
CVE-2016-6651,https://github.com/cloudfoundry/uaa,1368817fe4f4899c06089c940830525bc0327ee,pos
CVE-2018-6331,https://github.com/facebook/buck,8c5500981812564877bd122c0f8fab48d3528ddf,pos
CVE-2013-4330,https://github.com/apache/camel,ce19353f1297c5d3dc59be21a1ead89c0a44907,pos
CVE-2018-11047,https://github.com/cloudfoundry/uaa,a1d523c7f150e56bf06df8b83ed1d416d6c1d3b,pos
CVE-2016-7051,https://github.com/FasterXML/jackson-dataformat-xml,eeff2c312e9d4caa8c9f27b8f740c7529d00524a,pos
CVE-2013-4517,https://github.com/apache/santuario-java,a09b9042f7759d094f2d49f40fc7bcf145164b25,pos
